GEOID,Popln_2017,Popln_2018,Popln_2019,Popln_2020,Popln_2021,Popln_2022,Popln_2023,Popln_2024
27065,16054.0,16207.0,16337.0,16416.0,16004.0,16145.0,16261.0,16608.0
27067,42778.0,42910.0,43199.0,43130.0,43504.0,43686.0,43757.0,44674.0
27069,4259.0,4248.0,4298.0,4214.0,4213.0,4191.0,4163.0,3992.0
27071,12526.0,12440.0,12229.0,12059.0,12203.0,12072.0,11950.0,11594.0
27073,6695.0,6658.0,6623.0,6527.0,6753.0,6736.0,6694.0,6636.0
27075,10493.0,10610.0,10641.0,10639.0,10835.0,10915.0,10911.0,10698.0
27077,3736.0,3758.0,3740.0,3754.0,3757.0,3786.0,3800.0,3797.0
27079,28210.0,28588.0,28887.0,28741.0,28567.0,28795.0,28936.0,29458.0
27081,5682.0,5673.0,5639.0,5568.0,5655.0,5630.0,5594.0,5564.0
27083,25929.0,25583.0,25474.0,25271.0,25477.0,25352.0,25498.0,25577.0
27085,35876.0,35827.0,35893.0,35710.0,36662.0,36727.0,36771.0,36780.0
27087,5579.0,5519.0,5527.0,5473.0,5429.0,5389.0,5371.0,5296.0
27089,9369.0,9390.0,9336.0,9321.0,9082.0,9017.0,8961.0,8771.0
27091,19866.0,19772.0,19683.0,19484.0,20070.0,19960.0,19864.0,19561.0
27093,23041.0,23141.0,23222.0,23341.0,23268.0,23352.0,23422.0,23491.0
27095,25861.0,26100.0,26277.0,26146.0,26397.0,26680.0,26912.0,27577.0
27097,33100.0,33169.0,33386.0,33187.0,33876.0,34023.0,34131.0,34520.0
27099,39773.0,40142.0,40062.0,40150.0,39985.0,40082.0,40069.0,40900.0
27101,8353.0,8276.0,8194.0,8155.0,8224.0,8170.0,8119.0,8044.0
27103,34052.0,34199.0,34274.0,34482.0,34295.0,34380.0,34350.0,34493.0
27105,21671.0,21744.0,21629.0,21400.0,22223.0,22194.0,22067.0,21969.0
27107,6585.0,6475.0,6375.0,6338.0,6500.0,6457.0,6411.0,6284.0
27109,154930.0,156277.0,158293.0,159298.0,160928.0,162307.0,163425.0,166424.0
27111,58219.0,58670.0,58746.0,58741.0,59728.0,60072.0,60281.0,60884.0
27113,14191.0,14178.0,14119.0,13874.0,14063.0,13995.0,13877.0,13652.0
27115,29184.0,29483.0,29579.0,29359.0,28997.0,29090.0,29411.0,30319.0
27117,9096.0,9047.0,9126.0,9121.0,9370.0,9380.0,9352.0,9100.0
27119,31637.0,31411.0,31364.0,30900.0,31303.0,31128.0,30905.0,30413.0
27121,10985.0,11097.0,11249.0,11277.0,11216.0,11312.0,11363.0,11495.0
27123,547974.0,550210.0,550321.0,547903.0,549377.0,547202.0,544438.0,542015.0
27125,4022.0,3999.0,4055.0,4046.0,3921.0,3912.0,3922.0,3882.0
27127,15243.0,15249.0,15170.0,15079.0,15435.0,15428.0,15383.0,15254.0
27129,14667.0,14612.0,14548.0,14403.0,14768.0,14707.0,14587.0,14453.0
27131,65968.0,66523.0,66972.0,67084.0,66795.0,67152.0,67389.0,69025.0
27133,9453.0,9414.0,9315.0,9301.0,9718.0,9659.0,9628.0,9525.0
27135,15311.0,15150.0,15165.0,15117.0,15321.0,15294.0,15301.0,15265.0
27137,200000.0,199754.0,199070.0,198538.0,200311.0,200122.0,200056.0,200794.0
27139,145827.0,147381.0,149013.0,150689.0,149568.0,151347.0,152957.0,157206.0
27141,94570.0,96036.0,97238.0,98811.0,96295.0,97820.0,99178.0,103059.0
27143,14904.0,15028.0,14865.0,14715.0,14948.0,14950.0,14933.0,15194.0
27145,157822.0,159256.0,161075.0,162038.0,157638.0,158622.0,159358.0,163997.0
27147,36787.0,36738.0,36649.0,36596.0,37363.0,37396.0,37413.0,37434.0
27149,9672.0,9753.0,9805.0,9765.0,9669.0,9682.0,9686.0,9819.0
27151,9396.0,9345.0,9266.0,9176.0,9810.0,9806.0,9787.0,9666.0
27153,24532.0,24582.0,24664.0,24732.0,25121.0,25277.0,25402.0,25955.0
27155,3307.0,3308.0,3259.0,3218.0,3362.0,3345.0,3279.0,3134.0
27157,21590.0,21645.0,21627.0,21642.0,21425.0,21460.0,21519.0,21574.0
27159,13646.0,13773.0,13682.0,13807.0,14009.0,14108.0,14135.0,14437.0
27161,18726.0,18691.0,18612.0,18550.0,18972.0,18953.0,18958.0,18684.0
27163,256348.0,259201.0,262440.0,265476.0,264818.0,268651.0,272298.0,283960.0
27165,10916.0,10980.0,10897.0,10792.0,11223.0,11205.0,11169.0,11204.0
27167,6322.0,6244.0,6207.0,6161.0,6495.0,6454.0,6413.0,6268.0
27169,50718.0,50735.0,50484.0,50485.0,49889.0,49792.0,49705.0,49973.0
27171,134286.0,136349.0,138377.0,140249.0,139890.0,142543.0,145270.0,154593.0
27173,9845.0,9795.0,9709.0,9580.0,9616.0,9569.0,9509.0,9373.0
28001,31462.0,31044.0,30693.0,30275.0,29927.0,29425.0,29098.0,28674.0
28003,37165.0,36810.0,36953.0,36889.0,34964.0,34717.0,34500.0,34228.0
28005,12444.0,12326.0,12297.0,12205.0,12718.0,12683.0,12611.0,12451.0
28007,18482.0,18365.0,18174.0,18004.0,18025.0,17842.0,17685.0,17222.0
28009,8286.0,8271.0,8259.0,8351.0,7687.0,7637.0,7592.0,7566.0
28011,31718.0,31115.0,30628.0,30142.0,31301.0,30688.0,30163.0,28395.0
28013,14525.0,14436.0,14361.0,14241.0,13420.0,13193.0,13029.0,12754.0
28015,10094.0,9920.0,9947.0,9732.0,10053.0,9930.0,9828.0,9378.0
28017,17189.0,17171.0,17103.0,16951.0,17100.0,17024.0,16994.0,16774.0
28019,8272.0,8278.0,8210.0,8063.0,8264.0,8208.0,8172.0,8091.0
28021,9053.0,9002.0,8988.0,8911.0,9115.0,9044.0,8908.0,8122.0
28023,15805.0,15585.0,15541.0,15299.0,15678.0,15553.0,15424.0,15155.0
28025,19621.0,19404.0,19316.0,19352.0,18768.0,18598.0,18462.0,18213.0
28027,23214.0,22605.0,22124.0,21564.0,21839.0,21264.0,20808.0,20105.0
28029,28528.0,28400.0,28065.0,27933.0,28453.0,28210.0,27994.0,27536.0
28031,19014.0,18825.0,18636.0,18518.0,18491.0,18323.0,18226.0,18015.0
28033,178751.0,182001.0,184945.0,188275.0,183220.0,186214.0,188598.0,195871.0
28035,75471.0,75036.0,74897.0,75009.0,77743.0,77917.0,78027.0,78435.0
28037,7779.0,7788.0,7713.0,7657.0,7705.0,7690.0,7655.0,7516.0
28039,23973.0,24250.0,24500.0,24425.0,24260.0,24547.0,24870.0,25880.0
28041,13538.0,13586.0,13586.0,13477.0,13653.0,13672.0,13595.0,13675.0
28043,21037.0,20984.0,20758.0,20610.0,21621.0,21474.0,21342.0,20931.0
28045,46949.0,47278.0,47632.0,48000.0,45911.0,46010.0,46057.0,46492.0
28047,205027.0,206650.0,208080.0,208801.0,207382.0,208748.0,209443.0,213730.0
28049,239497.0,237085.0,231840.0,227742.0,230772.0,226541.0,222494.0,211975.0
28051,17849.0,17444.0,17010.0,16726.0,17243.0,16848.0,16491.0,15560.0
28053,8349.0,8257.0,8064.0,7827.0,7916.0,7744.0,7570.0,7121.0
28055,1341.0,1308.0,1361.0,1223.0,1111.0,1206.0,1095.0,1295.0
28057,23499.0,23461.0,23390.0,23261.0,23863.0,23888.0,23942.0,24198.0
28059,142152.0,143277.0,143617.0,143802.0,142993.0,143721.0,144437.0,147002.0
28061,16574.0,16425.0,16383.0,16332.0,16406.0,16320.0,16211.0,15799.0
28063,7233.0,7106.0,6990.0,6997.0,7286.0,7207.0,7127.0,6900.0
28065,11321.0,11234.0,11128.0,10890.0,11372.0,11291.0,11183.0,11059.0
28067,67930.0,68461.0,68098.0,67993.0,67374.0,67152.0,66839.0,65837.0
28069,10093.0,9733.0,9742.0,9521.0,9211.0,8980.0,8855.0,8562.0
28071,54178.0,53542.0,54019.0,54408.0,55727.0,56172.0,56920.0,59843.0
28073,61536.0,62637.0,63343.0,64165.0,63610.0,64425.0,65081.0,66734.0
28075,76155.0,75317.0,74125.0,73751.0,73756.0,72741.0,71984.0,70588.0
28077,12631.0,12455.0,12586.0,12480.0,12055.0,11933.0,11883.0,11672.0
28079,22832.0,22763.0,22786.0,22741.0,21452.0,21335.0,21288.0,21462.0
28081,84933.0,85202.0,85436.0,85466.0,83388.0,83343.0,83138.0,83012.0
28083,29292.0,28616.0,28183.0,27854.0,28555.0,27920.0,27432.0,26157.0
28085,34340.0,34210.0,34153.0,33936.0,34910.0,34855.0,34830.0,34956.0
28087,59147.0,58760.0,58595.0,58309.0,58904.0,58547.0,58187.0,57210.0
28089,104618.0,105630.0,106272.0,106871.0,108248.0,109257.0,110303.0,114247.0
28091,25103.0,24715.0,24573.0,24441.0,24609.0,24362.0,24303.0,24008.0
28093,35590.0,35436.0,35294.0,35301.0,34031.0,33980.0,33899.0,34374.0
28095,35852.0,35564.0,35252.0,35123.0,34448.0,34168.0,33928.0,33483.0
28097,10175.0,10023.0,9775.0,9661.0,9948.0,9803.0,9708.0,9411.0
28099,29393.0,29125.0,29118.0,28996.0,29153.0,28970.0,28927.0,28973.0
28101,21424.0,21443.0,21018.0,20866.0,21385.0,21275.0,21151.0,21063.0
28103,10732.0,10535.0,10417.0,10236.0,10410.0,10261.0,10136.0,9825.0
28105,49678.0,49249.0,49587.0,49789.0,51339.0,51388.0,51473.0,51965.0
28107,34141.0,34178.0,34192.0,33848.0,33300.0,33157.0,32965.0,32764.0
28109,55255.0,55323.0,55535.0,55876.0,55972.0,56351.0,56781.0,59030.0
28111,12014.0,11918.0,11973.0,11862.0,11611.0,11511.0,11459.0,11406.0
28113,39510.0,39380.0,39288.0,38997.0,40262.0,40098.0,39930.0,38980.0
28115,31709.0,31881.0,32174.0,32461.0,31136.0,31202.0,31312.0,32014.0
28117,25215.0,25088.0,25126.0,25013.0,25022.0,24945.0,24999.0,25489.0
28119,7236.0,7051.0,6792.0,6760.0,6327.0,6113.0,5908.0,5542.0
28121,152080.0,153902.0,155271.0,155975.0,156052.0,157185.0,158218.0,160573.0
28123,28429.0,28287.0,28124.0,28061.0,28062.0,27943.0,27754.0,27666.0
28125,4423.0,4377.0,4321.0,4160.0,4160.0,3910.0,3848.0,3234.0
28127,26905.0,26717.0,26658.0,26629.0,26064.0,25889.0,25817.0,25597.0
28129,16081.0,16002.0,15916.0,15779.0,14483.0,14310.0,14193.0,14051.0
28131,18593.0,17997.0,18336.0,18360.0,18356.0,18360.0,18515.0,19569.0
28133,26142.0,26211.0,25110.0,24740.0,26295.0,25867.0,25328.0,23029.0
28135,14145.0,13987.0,13809.0,13707.0,12917.0,12621.0,12363.0,10921.0
28137,28581.0,28347.0,28321.0,28539.0,28123.0,28094.0,28135.0,28551.0
28139,21942.0,21995.0,22015.0,21748.0,21877.0,21769.0,21621.0,21423.0
28141,19577.0,19454.0,19383.0,19275.0,18945.0,18837.0,18738.0,18553.0
28143,9984.0,9922.0,9632.0,9392.0,9949.0,9787.0,9586.0,9157.0
28145,28466.0,28606.0,28815.0,28866.0,27775.0,27880.0,28009.0,28363.0
28147,14523.0,14465.0,14286.0,14294.0,13981.0,13888.0,13864.0,13839.0
28149,46682.0,46093.0,45381.0,44841.0,45141.0,44341.0,43623.0,42105.0
28151,46197.0,45036.0,43909.0,42837.0,45616.0,44604.0,43674.0,41181.0
28153,20416.0,20298.0,20183.0,20317.0,19824.0,19760.0,19699.0,19749.0
28155,9732.0,9788.0,9689.0,9676.0,9938.0,9942.0,9942.0,10039.0
28157,8858.0,8792.0,8630.0,8351.0,8706.0,8531.0,8376.0,7820.0
28159,18242.0,18165.0,17955.0,17845.0,17846.0,17741.0,17609.0,17418.0
28161,12474.0,12392.0,12108.0,11982.0,12586.0,12499.0,12439.0,12458.0
28163,28659.0,29093.0,29690.0,26982.0,27924.0,27467.0,26837.0,23024.0
29001,25429.0,25476.0,25343.0,25399.0,25339.0,25299.0,25224.0,25660.0
29003,17474.0,17662.0,17712.0,17586.0,18023.0,18069.0,18086.0,18091.0
29005,5248.0,5171.0,5143.0,5096.0,5312.0,5270.0,5216.0,5139.0
29007,25590.0,25423.0,25388.0,24835.0,25223.0,24873.0,24688.0,24304.0
29009,35686.0,35886.0,35789.0,35818.0,34648.0,34701.0,34831.0,35618.0
29011,11809.0,11798.0,11754.0,11592.0,11712.0,11683.0,11685.0,11717.0
29013,16293.0,16304.0,16172.0,16242.0,16100.0,16101.0,16121.0,16394.0
29015,19068.0,19278.0,19443.0,19627.0,19351.0,19616.0,19887.0,20614.0
29017,12280.0,12189.0,12133.0,12111.0,10758.0,10658.0,10591.0,10610.0
29019,178271.0,180005.0,180463.0,182991.0,182170.0,184043.0,185874.0,192154.0
29021,89065.0,88571.0,87364.0,86530.0,85545.0,84544.0,83855.0,83574.0
29023,42618.0,42587.0,42478.0,42178.0,42314.0,42280.0,42166.0,41814.0
29025,9059.0,9071.0,9020.0,9051.0,8856.0,8876.0,8890.0,9000.0
29027,44982.0,44954.0,44743.0,44887.0,44449.0,44517.0,44541.0,45126.0
29029,45449.0,45815.0,46305.0,46414.0,43053.0,43227.0,43416.0,44135.0
29031,78161.0,78753.0,78871.0,79512.0,81086.0,81703.0,82180.0,83658.0
29033,8794.0,8743.0,8679.0,8554.0,8564.0,8513.0,8459.0,8414.0
29035,6167.0,6054.0,5982.0,5991.0,5365.0,5299.0,5269.0,5359.0
29037,103724.0,104954.0,105780.0,106806.0,106966.0,108205.0,109393.0,113873.0
29039,14081.0,14165.0,14349.0,14322.0,14184.0,14314.0,14440.0,15023.0
29041,7478.0,7451.0,7426.0,7360.0,7432.0,7417.0,7406.0,7397.0
29043,85432.0,86983.0,88595.0,90655.0,87824.0,89568.0,91229.0,96045.0
29045,6720.0,6833.0,6797.0,6830.0,6649.0,6693.0,6680.0,6623.0
29047,242874.0,246365.0,249948.0,253463.0,250134.0,253085.0,255566.0,263370.0
29049,20551.0,20435.0,20387.0,20553.0,21095.0,21155.0,21259.0,21721.0
29051,76708.0,76796.0,76745.0,76191.0,77412.0,76890.0,76924.0,77625.0
29053,17647.0,17626.0,17709.0,17102.0,17397.0,16893.0,16835.0,17122.0
29055,24095.0,23957.0,23920.0,23739.0,23204.0,23023.0,22890.0,22808.0
29057,7601.0,7569.0,7561.0,7568.0,7584.0,7598.0,7627.0,7622.0
29059,16699.0,16782.0,16878.0,17219.0,16946.0,17158.0,17344.0,17877.0
29061,8359.0,8313.0,8278.0,8283.0,8427.0,8418.0,8449.0,8541.0
29063,12532.0,12515.0,12547.0,10944.0,11639.0,11838.0,11176.0,9884.0
29065,15440.0,15441.0,15573.0,15481.0,14585.0,14509.0,14506.0,14721.0
29067,13272.0,13373.0,13185.0,13344.0,11808.0,11803.0,11850.0,12290.0
29069,30121.0,29478.0,29131.0,28878.0,28592.0,28174.0,27795.0,27002.0
29071,103330.0,103670.0,103967.0,104469.0,104331.0,104858.0,105316.0,107256.0
29073,14718.0,14705.0,14706.0,14566.0,14803.0,14801.0,14774.0,14655.0
29075,6655.0,6628.0,6571.0,6484.0,6231.0,6219.0,6224.0,6298.0
29077,289805.0,291923.0,293086.0,294997.0,296875.0,299188.0,301121.0,307942.0
29079,9970.0,9914.0,9850.0,9595.0,9901.0,9878.0,9822.0,9766.0
29081,8528.0,8414.0,8352.0,8321.0,8229.0,8190.0,8198.0,8186.0
29083,21700.0,21792.0,21824.0,22076.0,21884.0,22064.0,22194.0,22575.0
29085,9421.0,9509.0,9544.0,9586.0,8429.0,8452.0,8501.0,8766.0
29087,4409.0,4404.0,4403.0,4232.0,4295.0,4274.0,4254.0,4241.0
29089,10066.0,10059.0,10001.0,10001.0,10147.0,10142.0,10141.0,10150.0
29091,40074.0,40126.0,40117.0,40262.0,39753.0,39960.0,40168.0,40762.0
29093,10205.0,10177.0,10125.0,10098.0,9606.0,9538.0,9482.0,9420.0
29095,698895.0,700307.0,703011.0,705925.0,713229.0,715526.0,717021.0,727362.0
29097,120217.0,120636.0,121328.0,121648.0,122059.0,122788.0,123532.0,126479.0
29099,223810.0,224347.0,225081.0,226543.0,225913.0,226984.0,228227.0,231888.0
29101,53735.0,53621.0,54062.0,54219.0,53889.0,54025.0,54331.0,55880.0
29103,3975.0,3947.0,3959.0,3940.0,3782.0,3772.0,3760.0,3740.0
29105,35418.0,35596.0,35723.0,35895.0,35898.0,36060.0,36245.0,36738.0
29107,32579.0,32542.0,32708.0,33006.0,32752.0,32858.0,32974.0,33511.0
29109,38283.0,38359.0,38355.0,38175.0,38123.0,38231.0,38392.0,39151.0
29111,9952.0,9839.0,9776.0,9810.0,10031.0,9987.0,9945.0,9852.0
29113,56045.0,57613.0,59013.0,60119.0,58689.0,60172.0,61636.0,65888.0
29115,12172.0,12037.0,11920.0,11830.0,11962.0,11892.0,11850.0,11910.0
29117,15163.0,15146.0,15227.0,14413.0,15001.0,14402.0,14330.0,14658.0
29119,22779.0,23078.0,22837.0,22900.0,23267.0,23381.0,23492.0,24054.0
29121,15241.0,15153.0,15117.0,15095.0,15222.0,15173.0,15163.0,15177.0
29123,12238.0,12188.0,12088.0,12113.0,12597.0,12649.0,12665.0,12852.0
29125,8823.0,8769.0,8697.0,8795.0,8457.0,8454.0,8435.0,8506.0
29127,28585.0,28540.0,28530.0,28423.0,28564.0,28525.0,28493.0,28425.0
29129,3677.0,3641.0,3617.0,3558.0,3561.0,3517.0,3501.0,3452.0
29131,25206.0,25336.0,25619.0,25791.0,24643.0,24855.0,25081.0,25668.0
29133,13580.0,13336.0,13180.0,12691.0,12976.0,12305.0,12079.0,11750.0
29135,16047.0,16186.0,16132.0,15585.0,15723.0,15401.0,15303.0,15294.0
29137,8610.0,8664.0,8644.0,8672.0,8643.0,8668.0,8672.0,8890.0
29139,11428.0,11534.0,11551.0,11294.0,11384.0,11421.0,11422.0,11511.0
29141,20118.0,20358.0,20627.0,20716.0,20883.0,21169.0,21430.0,22399.0
29143,17565.0,17296.0,17076.0,16693.0,16658.0,16341.0,16041.0,15212.0
29145,58191.0,58158.0,58236.0,58451.0,58634.0,59019.0,59490.0,61519.0
29147,22401.0,22223.0,22092.0,21743.0,21571.0,21140.0,20959.0,20503.0
29149,10547.0,10541.0,10529.0,10411.0,8891.0,8783.0,8704.0,8699.0
29151,13658.0,13652.0,13615.0,13535.0,13372.0,13374.0,13379.0,13478.0
29153,9203.0,9017.0,9174.0,9083.0,8664.0,8688.0,8773.0,9090.0
29155,16817.0,16272.0,15805.0,15600.0,15949.0,15555.0,15232.0,14407.0
29157,19194.0,19150.0,19136.0,19194.0,19007.0,18970.0,18947.0,19100.0
29159,42445.0,42441.0,42339.0,42490.0,42919.0,43059.0,43205.0,43791.0
29161,44551.0,44551.0,44573.0,44414.0,44692.0,44843.0,44948.0,45672.0
29163,18546.0,18504.0,18302.0,17552.0,18052.0,17719.0,17623.0,17961.0
29165,101187.0,102985.0,104418.0,106532.0,105189.0,107033.0,108751.0,113207.0
29167,31742.0,32214.0,32149.0,32490.0,31541.0,31877.0,32109.0,33070.0
29169,51862.0,51997.0,52607.0,52709.0,53460.0,53726.0,53850.0,53964.0
29171,4796.0,4757.0,4696.0,4688.0,4715.0,4698.0,4675.0,4539.0
29173,10226.0,10234.0,10309.0,10299.0,10318.0,10356.0,10394.0,10499.0
29175,24899.0,24732.0,24748.0,24409.0,24880.0,24652.0,24524.0,24077.0
29177,22877.0,22945.0,23018.0,22915.0,23080.0,23122.0,23149.0,23199.0
29179,6268.0,6254.0,6270.0,6198.0,6138.0,6102.0,6058.0,5927.0
29181,13565.0,13420.0,13288.0,13300.0,11032.0,10839.0,10755.0,10715.0
29183,395504.0,399182.0,402022.0,406204.0,402377.0,406262.0,409830.0,423726.0
29185,9385.0,9395.0,9397.0,9689.0,9235.0,9330.0,9451.0,9848.0
29186,17813.0,17888.0,17894.0,17924.0,18406.0,18494.0,18551.0,18546.0
29187,66705.0,66692.0,67215.0,66485.0,67168.0,66814.0,66864.0,67503.0
29189,996726.0,996945.0,994205.0,994020.0,1001982.0,999703.0,996618.0,992929.0
29195,22910.0,22890.0,22761.0,22858.0,23278.0,23219.0,23177.0,23325.0
29197,4518.0,4594.0,4660.0,4534.0,4094.0,4066.0,4044.0,4069.0
29199,4963.0,4966.0,4902.0,4871.0,4760.0,4720.0,4698.0,4698.0
29201,38576.0,38541.0,38280.0,38288.0,38161.0,38055.0,37967.0,37957.0
29203,8239.0,8189.0,8166.0,8203.0,7185.0,7132.0,7137.0,7275.0
29205,6017.0,6050.0,5930.0,5919.0,6087.0,6049.0,6011.0,5926.0
29207,29346.0,29206.0,29025.0,29001.0,28812.0,28656.0,28547.0,28438.0
29209,31658.0,31749.0,31952.0,32465.0,31018.0,31314.0,31697.0,32630.0
29211,6199.0,6221.0,6089.0,6033.0,6045.0,5983.0,5903.0,5750.0
29213,55100.0,55719.0,55928.0,56104.0,55854.0,56202.0,56382.0,56744.0
29215,25685.0,25571.0,25398.0,25112.0,24866.0,24828.0,24956.0,25715.0
29217,20536.0,20528.0,20563.0,20388.0,19831.0,19777.0,19713.0,19787.0
29219,34448.0,34766.0,35649.0,36594.0,35033.0,35729.0,36467.0,38478.0
29221,25008.0,24943.0,24730.0,24604.0,23791.0,23580.0,23483.0,23583.0
29223,13305.0,13122.0,12873.0,12769.0,11298.0,11081.0,10942.0,10820.0
29225,38745.0,39179.0,39592.0,39859.0,38978.0,39265.0,39868.0,42041.0
29227,2049.0,2040.0,2027.0,2001.0,2004.0,1982.0,1956.0,1872.0
29229,18339.0,18378.0,18289.0,18325.0,18244.0,18475.0,18722.0,19505.0
29510,308626.0,302838.0,300576.0,297645.0,302787.0,298018.0,293109.0,279695.0
30001,9453.0,9404.0,9453.0,9483.0,9391.0,9469.0,9590.0,10006.0
30003,13444.0,13338.0,13319.0,13063.0,13198.0,13090.0,12963.0,12796.0
30005,6744.0,6807.0,6681.0,6568.0,7051.0,7030.0,6997.0,6903.0
30007,5933.0,6085.0,6237.0,6444.0,6641.0,6977.0,7310.0,8302.0
30009,10680.0,10691.0,10725.0,10921.0,10488.0,10645.0,10877.0,11498.0
30011,1223.0,1238.0,1331.0,1235.0,1349.0,1332.0,1361.0,1399.0
30013,81654.0,81643.0,81366.0,81346.0,84178.0,84423.0,84601.0,84523.0
30015,5752.0,5745.0,5635.0,5699.0,5896.0,5897.0,5888.0,5880.0
30017,11725.0,11586.0,11402.0,11292.0,11968.0,11957.0,11938.0,11964.0
30019,1737.0,1747.0,1730.0,1705.0,1739.0,1535.0,1524.0,1625.0
30021,8945.0,8680.0,8613.0,8555.0,9003.0,8915.0,8874.0,8731.0
30023,9093.0,9131.0,9140.0,9204.0,9380.0,9435.0,9512.0,9811.0
30025,3008.0,2920.0,2846.0,2826.0,3074.0,2941.0,2817.0,2946.0
30027,11283.0,11113.0,11050.0,11104.0,11464.0,11496.0,11581.0,11862.0
30029,100000.0,102106.0,103806.0,105851.0,103400.0,105950.0,108445.0,114527.0
30031,107810.0,111876.0,114434.0,116806.0,116725.0,119685.0,122194.0,126984.0
30033,1288.0,1268.0,1036.0,1051.0,972.0,976.0,938.0,1181.0
30035,13675.0,13747.0,13753.0,13594.0,13827.0,13781.0,13713.0,13503.0
30037,820.0,826.0,728.0,814.0,820.0,841.0,840.0,863.0
30039,3358.0,3378.0,3379.0,3317.0,3333.0,3368.0,3419.0,3602.0
30041,16463.0,16347.0,16484.0,16358.0,16297.0,16238.0,16260.0,16065.0
30043,11921.0,12094.0,12221.0,12360.0,12057.0,12273.0,12501.0,13304.0
30045,1949.0,1952.0,2007.0,1968.0,2004.0,2039.0,2053.0,2111.0
30047,30244.0,30250.0,30458.0,30986.0,31030.0,31509.0,32073.0,33403.0
30049,67773.0,68700.0,69432.0,70229.0,70340.0,71487.0,72580.0,75129.0
30051,2416.0,2430.0,2351.0,2369.0,2026.0,1993.0,1968.0,1934.0
30053,19508.0,19794.0,19980.0,20343.0,19674.0,20157.0,20656.0,22184.0
30055,1705.0,1675.0,1664.0,1826.0,1805.0,1746.0,1818.0,1717.0
30057,8388.0,8768.0,8600.0,8959.0,8499.0,8742.0,8975.0,9753.0
30059,1856.0,1866.0,1888.0,1795.0,1932.0,1948.0,1979.0,2065.0
30061,4245.0,4316.0,4397.0,4544.0,4490.0,4652.0,4796.0,5195.0
30063,117441.0,118791.0,119600.0,121630.0,117379.0,118541.0,119639.0,122546.0
30065,4645.0,4651.0,4633.0,4669.0,4813.0,4924.0,5068.0,5452.0
30067,16438.0,16736.0,16606.0,16760.0,17072.0,17320.0,17484.0,18074.0
30069,511.0,513.0,453.0,464.0,434.0,416.0,401.0,525.0
30071,4118.0,4074.0,3954.0,3919.0,4233.0,4233.0,4224.0,4214.0
30073,5980.0,5972.0,5911.0,5782.0,5974.0,5987.0,6012.0,6078.0
30075,1744.0,1716.0,1607.0,1634.0,1759.0,1773.0,1762.0,1734.0
30077,6808.0,6968.0,6890.0,6817.0,6955.0,6998.0,7029.0,7120.0
30079,1112.0,1087.0,1252.0,1162.0,1227.0,1283.0,1251.0,1112.0
30081,42548.0,43172.0,43806.0,45002.0,43790.0,44876.0,45807.0,48187.0
30083,11041.0,10913.0,10803.0,11043.0,11375.0,11366.0,11329.0,11028.0
30085,11160.0,11059.0,11004.0,10964.0,10884.0,10799.0,10665.0,10197.0
30087,9259.0,9063.0,8937.0,8836.0,8464.0,8310.0,8236.0,8194.0
30089,11692.0,11844.0,12113.0,12157.0,12298.0,12615.0,12936.0,13895.0
30091,3501.0,3424.0,3309.0,3261.0,3522.0,3700.0,3677.0,3448.0
30093,34811.0,34739.0,34915.0,35180.0,35017.0,35306.0,35589.0,36134.0
30095,9419.0,9483.0,9642.0,9888.0,8916.0,8978.0,9052.0,9450.0
30097,3683.0,3710.0,3737.0,3684.0,3690.0,3697.0,3713.0,3757.0
30099,6114.0,6162.0,6147.0,6249.0,6173.0,6238.0,6291.0,6444.0
30101,4881.0,4853.0,4736.0,4686.0,5013.0,5018.0,5028.0,5153.0
30103,676.0,679.0,668.0,614.0,693.0,680.0,761.0,739.0
30105,7433.0,7437.0,7396.0,7359.0,7553.0,7552.0,7540.0,7434.0
30107,2184.0,2236.0,2142.0,2157.0,2082.0,2060.0,2049.0,2058.0
30109,1017.0,1034.0,1122.0,939.0,1018.0,1119.0,1148.0,911.0
30111,158980.0,160137.0,161300.0,162990.0,163593.0,165524.0,167340.0,171583.0
31001,31808.0,31514.0,31363.0,31321.0,31284.0,31143.0,31034.0,31196.0
31003,6348.0,6336.0,6298.0,6264.0,6310.0,6302.0,6302.0,6358.0
31005,455.0,465.0,427.0,439.0,472.0,485.0,540.0,423.0
31007,726.0,725.0,745.0,645.0,605.0,670.0,657.0,665.0
31009,478.0,476.0,477.0,467.0,346.0,384.0,385.0,454.0
31011,5329.0,5239.0,5192.0,5096.0,5413.0,5397.0,5366.0,5354.0
31013,10886.0,10772.0,10783.0,10696.0,10821.0,10778.0,10754.0,10703.0
31015,1962.0,1955.0,1919.0,1860.0,1812.0,1767.0,1704.0,1700.0
31017,3007.0,2973.0,2955.0,2981.0,2752.0,2691.0,2739.0,2877.0
31019,49350.0,49352.0,49659.0,50114.0,49840.0,50103.0,50323.0,51156.0
31021,6537.0,6488.0,6459.0,6477.0,6705.0,6717.0,6730.0,6727.0
31023,8040.0,8058.0,8016.0,7960.0,8354.0,8373.0,8413.0,8439.0
31025,25935.0,26189.0,26248.0,26232.0,26546.0,26749.0,26963.0,27492.0
31027,8515.0,8446.0,8402.0,8414.0,8401.0,8375.0,8344.0,8262.0
31029,3944.0,3977.0,3924.0,3840.0,3694.0,3704.0,3639.0,3764.0
31031,5807.0,5761.0,5689.0,5781.0,5505.0,5473.0,5468.0,5558.0
31033,9657.0,9310.0,8910.0,9111.0,9575.0,9489.0,9478.0,9602.0
