,Location,Cases_2017,Cases_2018,Cases_2019,Cases_2020,Cases_2021,Cases_2022,Cases_2023,Cases_2024
1488,49019,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1489,49027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,49035,29.0,5.0,2.0,0.0,11.0,3.0,1.0,0.0
1491,49037,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,49041,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1493,49047,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
1494,49049,7.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
1495,49053,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0
1496,49057,2.0,0.0,1.0,0.0,6.0,1.0,2.0,2.0
1497,50001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1498,50003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,50007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1500,50013,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,51013,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1502,51031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,51041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,51059,5.0,9.0,3.0,0.0,1.0,0.0,3.0,1.0
1505,51061,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,51069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,51079,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1508,51085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,51087,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0
1510,51093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1511,51107,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
1512,51115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1513,51117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,51133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1515,51145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,51147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,51153,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1518,51157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,51161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,51165,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
1521,51171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,51187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1523,51193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1524,51510,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1525,51550,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1526,51630,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,51650,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1528,51660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1529,51680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,51700,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1531,51710,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
1532,51730,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1533,51760,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1534,51770,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
1535,51810,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1536,51820,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1537,51840,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,53005,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0
1539,53009,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1540,53011,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1541,53021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1542,53033,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
1543,53047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,53053,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1545,53063,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1546,53067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,53071,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1548,53073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,53077,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1550,54003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1551,54011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,54031,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1553,54061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1554,54109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,55001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1556,55005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,55007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,55009,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0
1559,55011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,55015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1561,55023,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1562,55025,8.0,8.0,0.0,0.0,1.0,0.0,7.0,6.0
1563,55027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,55031,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1565,55033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1566,55035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1567,55039,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1568,55045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1569,55049,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,55055,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0
1571,55057,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,55059,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1573,55061,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1574,55063,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1575,55065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,55069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1577,55071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1578,55073,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1579,55075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1580,55079,5.0,6.0,1.0,1.0,2.0,1.0,7.0,3.0
1581,55081,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,55083,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,55087,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
1584,55089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1585,55093,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1586,55099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,55101,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1588,55105,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1589,55113,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1590,55115,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,55117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1592,55121,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1593,55125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,55127,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1595,55131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1596,55133,4.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0
1597,55139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1598,55141,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1599,56003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,56005,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1601,56007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1602,56011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1603,56013,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
1604,56015,2.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0
1605,56017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,56021,0.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0
1607,56025,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0
1608,56029,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1609,56031,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1610,56033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1611,56043,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
